136287143s |       127.0.0.1 | POST     "/v1/chat/completions"
[GIN] 2025/05/05 - 19:11:46 | 200 |    7.738821ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:21:59 | 200 |   53.261682ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:22:35 | 200 |   17.098083ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:23:11 | 200 |   16.203738ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:23:17 | 200 |   21.997412ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:23:17 | 200 |   24.274338ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:23:47 | 200 |   26.550858ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:24:23 | 200 |    11.14207ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:24:59 | 200 |   16.166253ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:25:35 | 200 |   14.216817ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:26:09 | 200 |   16.717694ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:26:09 | 200 |   22.097979ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:26:11 | 200 |   10.758771ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:26:47 | 200 |   15.034808ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:27:23 | 200 |    12.74447ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:27:59 | 200 |   23.671897ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:28:35 | 200 |   11.763994ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:29:02 | 200 |   21.246798ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:29:02 | 200 |   17.807287ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:29:11 | 200 |   11.234461ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:29:47 | 200 |   11.689216ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:30:23 | 200 |   11.472278ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:30:29 | 200 |   12.956475ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:30:29 | 200 |   11.165978ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:30:59 | 200 |   13.888305ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:31:35 | 200 |   12.272942ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:32:11 | 200 |   12.593249ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:32:36 | 200 |   40.013027ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:32:36 | 200 |   27.518812ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:32:47 | 200 |   16.569381ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:33:23 | 200 |   28.102355ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:33:59 | 200 |   34.208303ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:34:35 | 200 |   12.345471ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:35:11 | 200 |   16.677368ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:35:47 | 200 |   11.491798ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:36:23 | 200 |   20.659463ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:36:36 | 200 |   17.408809ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:36:36 | 200 |   18.126333ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:36:59 | 200 |   12.071764ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:37:21 | 200 |       55.41µs |       127.0.0.1 | HEAD     "/"
[GIN] 2025/05/05 - 22:37:21 | 200 |      35.401µs |       127.0.0.1 | GET      "/api/ps"
[GIN] 2025/05/05 - 22:37:35 | 200 |   17.013274ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:38:11 | 200 |   23.810554ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:38:47 | 200 |   13.065125ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:39:23 | 200 |   19.614019ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:39:59 | 200 |   12.661244ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:40:35 | 200 |   11.442035ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:41:11 | 200 |   17.977328ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:41:47 | 200 |   27.737149ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:42:23 | 200 |   17.255163ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:42:59 | 200 |    10.56928ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:43:35 | 200 |   17.688023ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:43:46 | 200 |    13.33772ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:43:46 | 200 |   13.769111ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:44:11 | 200 |   19.928311ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:44:47 | 200 |   11.048726ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:45:23 | 200 |   12.184173ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:45:59 | 200 |   12.229148ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:46:35 | 200 |   17.529671ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:47:11 | 200 |   11.426537ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:47:47 | 200 |   15.124007ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:48:23 | 200 |   12.239765ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:48:59 | 200 |   18.397944ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:49:35 | 200 |   12.054485ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:50:11 | 200 |   39.147574ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:50:47 | 200 |   11.949427ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:51:23 | 200 |   12.120543ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:51:59 | 200 |    10.96752ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:52:35 | 200 |   13.080404ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:53:11 | 200 |   11.709263ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:53:47 | 200 |    16.89903ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:54:23 | 200 |   10.420379ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:54:59 | 200 |   11.798838ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:55:35 | 200 |   10.547627ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:56:11 | 200 |   19.141823ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:56:47 | 200 |   11.563332ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:57:23 | 200 |   19.235337ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:57:59 | 200 |      11.396ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:58:32 | 200 |   18.698575ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:58:32 | 200 |   24.332179ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:58:35 | 200 |   11.655508ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:58:37 | 200 |        37m22s |       127.0.0.1 | POST     "/api/chat"
time=2025-05-05T22:59:03.272+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 22:59:11 | 200 |   13.333638ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 22:59:31 | 200 | 28.203884084s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2025/05/05 - 22:59:47 | 200 |   10.827539ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:00:23 | 200 |    19.29307ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:00:59 | 200 |    7.869152ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:01:35 | 200 |    7.865945ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:02:11 | 200 |    8.112402ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:02:47 | 200 |    8.827242ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:03:23 | 200 |    14.07704ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:03:59 | 200 |    9.249456ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:04:36 | 200 |   12.922804ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:05:12 | 200 |    14.62175ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:05:41 | 200 |   16.126846ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:05:41 | 200 |   10.697163ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:05:48 | 200 |     8.72371ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T23:06:01.764+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 23:06:24 | 200 |   12.055907ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:06:34 | 200 | 33.051487765s |       127.0.0.1 | POST     "/api/chat"
time=2025-05-05T23:06:48.448+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 23:07:00 | 200 |   17.004787ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:07:36 | 200 |    13.84722ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:07:49 | 200 |          1m1s |       127.0.0.1 | POST     "/api/chat"
time=2025-05-05T23:08:10.553+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 23:08:12 | 200 |   10.071272ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:08:48 | 200 |   13.699859ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:09:24 | 200 |   11.478216ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:09:45 | 200 |         1m35s |       127.0.0.1 | POST     "/api/chat"
time=2025-05-05T23:09:56.112+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 23:10:00 | 200 |   10.814568ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:10:36 | 200 |    11.14261ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:11:00 | 200 |          1m4s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2025/05/05 - 23:11:12 | 200 |   17.224922ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T23:11:15.563+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 23:11:48 | 200 |    19.90887ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:12:22 | 200 |          1m7s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2025/05/05 - 23:12:24 | 200 |     7.78719ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T23:12:47.291+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
[GIN] 2025/05/05 - 23:13:00 | 200 |   17.796436ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:13:36 | 200 |   23.728292ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:14:04 | 200 |         1m16s |       127.0.0.1 | POST     "/api/chat"
[GIN] 2025/05/05 - 23:14:12 | 200 |    13.67233ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:14:48 | 200 |    7.841706ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:15:24 | 200 |   20.086698ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T23:15:52.153+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T23:15:52.178+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T23:15:52.204+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T23:15:52.206+01:00 level=WARN source=ggml.go:152 msg="key not found" key=qwen3.vision.block_count default=0
time=2025-05-05T23:15:52.698+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T23:15:52.722+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T23:15:52.724+01:00 level=INFO source=server.go:105 msg="system memory" total="16.0 GiB" free="7.5 GiB" free_swap="0 B"
time=2025-05-05T23:15:52.724+01:00 level=WARN source=ggml.go:152 msg="key not found" key=qwen3.vision.block_count default=0
time=2025-05-05T23:15:52.725+01:00 level=INFO source=server.go:138 msg=offload library=cpu layers.requested=-1 layers.model=37 layers.offload=0 layers.split="" memory.available="[7.5 GiB]" memory.gpu_overhead="0 B" memory.required.full="6.6 GiB" memory.required.partial="0 B" memory.required.kv="1.1 GiB" memory.required.allocations="[6.6 GiB]" memory.weights.total="4.5 GiB" memory.weights.repeating="4.1 GiB" memory.weights.nonrepeating="486.9 MiB" memory.graph.full="768.0 MiB" memory.graph.partial="768.0 MiB"
time=2025-05-05T23:15:52.725+01:00 level=WARN source=server.go:173 msg="flash attention enabled but not supported by gpu"
llama_model_loader: loaded meta data with 28 key-value pairs and 399 tensors from /Users/neidu/.ollama/models/blobs/sha256-a3de86cd1c132c822487ededd47a324c50491393e6565cd14bafa40d0b8e686f (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = qwen3
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                               general.name str              = Qwen3 8B
llama_model_loader: - kv   3:                           general.basename str              = Qwen3
llama_model_loader: - kv   4:                         general.size_label str              = 8B
llama_model_loader: - kv   5:                            general.license str              = apache-2.0
llama_model_loader: - kv   6:                          qwen3.block_count u32              = 36
llama_model_loader: - kv   7:                       qwen3.context_length u32              = 40960
llama_model_loader: - kv   8:                     qwen3.embedding_length u32              = 4096
llama_model_loader: - kv   9:                  qwen3.feed_forward_length u32              = 12288
llama_model_loader: - kv  10:                 qwen3.attention.head_count u32              = 32
llama_model_loader: - kv  11:              qwen3.attention.head_count_kv u32              = 8
llama_model_loader: - kv  12:                       qwen3.rope.freq_base f32              = 1000000.000000
llama_model_loader: - kv  13:     qwen3.attention.layer_norm_rms_epsilon f32              = 0.000001
llama_model_loader: - kv  14:                 qwen3.attention.key_length u32              = 128
llama_model_loader: - kv  15:               qwen3.attention.value_length u32              = 128
llama_model_loader: - kv  16:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  17:                         tokenizer.ggml.pre str              = qwen2
llama_model_loader: - kv  18:                      tokenizer.ggml.tokens arr[str,151936]  = ["!", "\"", "#", "$", "%", "&", "'", ...
llama_model_loader: - kv  19:                  tokenizer.ggml.token_type arr[i32,151936]  = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  20:                      tokenizer.ggml.merges arr[str,151387]  = ["Ġ Ġ", "ĠĠ ĠĠ", "i n", "Ġ t",...
llama_model_loader: - kv  21:                tokenizer.ggml.eos_token_id u32              = 151645
llama_model_loader: - kv  22:            tokenizer.ggml.padding_token_id u32              = 151643
llama_model_loader: - kv  23:                tokenizer.ggml.bos_token_id u32              = 151643
llama_model_loader: - kv  24:               tokenizer.ggml.add_bos_token bool             = false
llama_model_loader: - kv  25:                    tokenizer.chat_template str              = {%- if tools %}\n    {{- '<|im_start|>...
llama_model_loader: - kv  26:               general.quantization_version u32              = 2
llama_model_loader: - kv  27:                          general.file_type u32              = 15
llama_model_loader: - type  f32:  145 tensors
llama_model_loader: - type  f16:   36 tensors
llama_model_loader: - type q4_K:  199 tensors
llama_model_loader: - type q6_K:   19 tensors
print_info: file format = GGUF V3 (latest)
print_info: file type   = Q4_K - Medium
print_info: file size   = 4.86 GiB (5.10 BPW) 
load: special tokens cache size = 26
load: token to piece cache size = 0.9311 MB
print_info: arch             = qwen3
print_info: vocab_only       = 1
print_info: model type       = ?B
print_info: model params     = 8.19 B
print_info: general.name     = Qwen3 8B
print_info: vocab type       = BPE
print_info: n_vocab          = 151936
print_info: n_merges         = 151387
print_info: BOS token        = 151643 '<|endoftext|>'
print_info: EOS token        = 151645 '<|im_end|>'
print_info: EOT token        = 151645 '<|im_end|>'
print_info: PAD token        = 151643 '<|endoftext|>'
print_info: LF token         = 198 'Ċ'
print_info: FIM PRE token    = 151659 '<|fim_prefix|>'
print_info: FIM SUF token    = 151661 '<|fim_suffix|>'
print_info: FIM MID token    = 151660 '<|fim_middle|>'
print_info: FIM PAD token    = 151662 '<|fim_pad|>'
print_info: FIM REP token    = 151663 '<|repo_name|>'
print_info: FIM SEP token    = 151664 '<|file_sep|>'
print_info: EOG token        = 151643 '<|endoftext|>'
print_info: EOG token        = 151645 '<|im_end|>'
print_info: EOG token        = 151662 '<|fim_pad|>'
print_info: EOG token        = 151663 '<|repo_name|>'
print_info: EOG token        = 151664 '<|file_sep|>'
print_info: max token length = 256
llama_model_load: vocab only - skipping tensors
time=2025-05-05T23:15:53.123+01:00 level=INFO source=server.go:405 msg="starting llama server" cmd="/Applications/Ollama.app/Contents/Resources/ollama runner --model /Users/neidu/.ollama/models/blobs/sha256-a3de86cd1c132c822487ededd47a324c50491393e6565cd14bafa40d0b8e686f --ctx-size 8192 --batch-size 512 --threads 6 --no-mmap --parallel 4 --port 60692"
time=2025-05-05T23:15:53.128+01:00 level=INFO source=sched.go:451 msg="loaded runners" count=1
time=2025-05-05T23:15:53.128+01:00 level=INFO source=server.go:580 msg="waiting for llama runner to start responding"
time=2025-05-05T23:15:53.129+01:00 level=INFO source=server.go:614 msg="waiting for server to become available" status="llm server error"
time=2025-05-05T23:15:53.166+01:00 level=INFO source=runner.go:853 msg="starting go runner"
load_backend: loaded CPU backend from /Applications/Ollama.app/Contents/Resources/libggml-cpu-haswell.so
time=2025-05-05T23:15:53.205+01:00 level=INFO source=ggml.go:109 msg=system CPU.0.SSE3=1 CPU.0.SSSE3=1 CPU.0.AVX=1 CPU.0.AVX2=1 CPU.0.F16C=1 CPU.0.FMA=1 CPU.0.BMI2=1 CPU.0.LLAMAFILE=1 CPU.1.SSE3=1 CPU.1.SSSE3=1 CPU.1.LLAMAFILE=1 compiler=cgo(clang)
time=2025-05-05T23:15:53.206+01:00 level=INFO source=runner.go:913 msg="Server listening on 127.0.0.1:60692"
llama_model_loader: loaded meta data with 28 key-value pairs and 399 tensors from /Users/neidu/.ollama/models/blobs/sha256-a3de86cd1c132c822487ededd47a324c50491393e6565cd14bafa40d0b8e686f (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = qwen3
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                               general.name str              = Qwen3 8B
llama_model_loader: - kv   3:                           general.basename str              = Qwen3
llama_model_loader: - kv   4:                         general.size_label str              = 8B
llama_model_loader: - kv   5:                            general.license str              = apache-2.0
llama_model_loader: - kv   6:                          qwen3.block_count u32              = 36
llama_model_loader: - kv   7:                       qwen3.context_length u32              = 40960
llama_model_loader: - kv   8:                     qwen3.embedding_length u32              = 4096
llama_model_loader: - kv   9:                  qwen3.feed_forward_length u32              = 12288
llama_model_loader: - kv  10:                 qwen3.attention.head_count u32              = 32
llama_model_loader: - kv  11:              qwen3.attention.head_count_kv u32              = 8
llama_model_loader: - kv  12:                       qwen3.rope.freq_base f32              = 1000000.000000
llama_model_loader: - kv  13:     qwen3.attention.layer_norm_rms_epsilon f32              = 0.000001
llama_model_loader: - kv  14:                 qwen3.attention.key_length u32              = 128
llama_model_loader: - kv  15:               qwen3.attention.value_length u32              = 128
llama_model_loader: - kv  16:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  17:                         tokenizer.ggml.pre str              = qwen2
llama_model_loader: - kv  18:                      tokenizer.ggml.tokens arr[str,151936]  = ["!", "\"", "#", "$", "%", "&", "'", ...
llama_model_loader: - kv  19:                  tokenizer.ggml.token_type arr[i32,151936]  = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  20:                      tokenizer.ggml.merges arr[str,151387]  = ["Ġ Ġ", "ĠĠ ĠĠ", "i n", "Ġ t",...
llama_model_loader: - kv  21:                tokenizer.ggml.eos_token_id u32              = 151645
llama_model_loader: - kv  22:            tokenizer.ggml.padding_token_id u32              = 151643
llama_model_loader: - kv  23:                tokenizer.ggml.bos_token_id u32              = 151643
llama_model_loader: - kv  24:               tokenizer.ggml.add_bos_token bool             = false
llama_model_loader: - kv  25:                    tokenizer.chat_template str              = {%- if tools %}\n    {{- '<|im_start|>...
llama_model_loader: - kv  26:               general.quantization_version u32              = 2
llama_model_loader: - kv  27:                          general.file_type u32              = 15
llama_model_loader: - type  f32:  145 tensors
llama_model_loader: - type  f16:   36 tensors
llama_model_loader: - type q4_K:  199 tensors
llama_model_loader: - type q6_K:   19 tensors
print_info: file format = GGUF V3 (latest)
print_info: file type   = Q4_K - Medium
print_info: file size   = 4.86 GiB (5.10 BPW) 
time=2025-05-05T23:15:53.381+01:00 level=INFO source=server.go:614 msg="waiting for server to become available" status="llm server loading model"
load: special tokens cache size = 26
load: token to piece cache size = 0.9311 MB
print_info: arch             = qwen3
print_info: vocab_only       = 0
print_info: n_ctx_train      = 40960
print_info: n_embd           = 4096
print_info: n_layer          = 36
print_info: n_head           = 32
print_info: n_head_kv        = 8
print_info: n_rot            = 128
print_info: n_swa            = 0
print_info: n_swa_pattern    = 1
print_info: n_embd_head_k    = 128
print_info: n_embd_head_v    = 128
print_info: n_gqa            = 4
print_info: n_embd_k_gqa     = 1024
print_info: n_embd_v_gqa     = 1024
print_info: f_norm_eps       = 0.0e+00
print_info: f_norm_rms_eps   = 1.0e-06
print_info: f_clamp_kqv      = 0.0e+00
print_info: f_max_alibi_bias = 0.0e+00
print_info: f_logit_scale    = 0.0e+00
print_info: f_attn_scale     = 0.0e+00
print_info: n_ff             = 12288
print_info: n_expert         = 0
print_info: n_expert_used    = 0
print_info: causal attn      = 1
print_info: pooling type     = 0
print_info: rope type        = 2
print_info: rope scaling     = linear
print_info: freq_base_train  = 1000000.0
print_info: freq_scale_train = 1
print_info: n_ctx_orig_yarn  = 40960
print_info: rope_finetuned   = unknown
print_info: ssm_d_conv       = 0
print_info: ssm_d_inner      = 0
print_info: ssm_d_state      = 0
print_info: ssm_dt_rank      = 0
print_info: ssm_dt_b_c_rms   = 0
print_info: model type       = ?B
print_info: model params     = 8.19 B
print_info: general.name     = Qwen3 8B
print_info: vocab type       = BPE
print_info: n_vocab          = 151936
print_info: n_merges         = 151387
print_info: BOS token        = 151643 '<|endoftext|>'
print_info: EOS token        = 151645 '<|im_end|>'
print_info: EOT token        = 151645 '<|im_end|>'
print_info: PAD token        = 151643 '<|endoftext|>'
print_info: LF token         = 198 'Ċ'
print_info: FIM PRE token    = 151659 '<|fim_prefix|>'
print_info: FIM SUF token    = 151661 '<|fim_suffix|>'
print_info: FIM MID token    = 151660 '<|fim_middle|>'
print_info: FIM PAD token    = 151662 '<|fim_pad|>'
print_info: FIM REP token    = 151663 '<|repo_name|>'
print_info: FIM SEP token    = 151664 '<|file_sep|>'
print_info: EOG token        = 151643 '<|endoftext|>'
print_info: EOG token        = 151645 '<|im_end|>'
print_info: EOG token        = 151662 '<|fim_pad|>'
print_info: EOG token        = 151663 '<|repo_name|>'
print_info: EOG token        = 151664 '<|file_sep|>'
print_info: max token length = 256
load_tensors: loading model tensors, this can take a while... (mmap = false)
load_tensors:          CPU model buffer size =  4977.62 MiB
[GIN] 2025/05/05 - 23:16:00 | 200 |  199.300427ms |       127.0.0.1 | GET      "/api/tags"
llama_context: constructing llama_context
llama_context: n_seq_max     = 4
llama_context: n_ctx         = 8192
llama_context: n_ctx_per_seq = 2048
llama_context: n_batch       = 2048
llama_context: n_ubatch      = 512
llama_context: causal_attn   = 1
llama_context: flash_attn    = 0
llama_context: freq_base     = 1000000.0
llama_context: freq_scale    = 1
llama_context: n_ctx_per_seq (2048) < n_ctx_train (40960) -- the full capacity of the model will not be utilized
llama_context:        CPU  output buffer size =     2.38 MiB
init: kv_size = 8192, offload = 1, type_k = 'f16', type_v = 'f16', n_layer = 36, can_shift = 1
init:        CPU KV buffer size =  1152.00 MiB
llama_context: KV self size  = 1152.00 MiB, K (f16):  576.00 MiB, V (f16):  576.00 MiB
llama_context:        CPU compute buffer size =   560.01 MiB
llama_context: graph nodes  = 1374
llama_context: graph splits = 1
time=2025-05-05T23:16:03.296+01:00 level=INFO source=server.go:619 msg="llama runner started in 10.17 seconds"
[GIN] 2025/05/05 - 23:16:09 | 200 |   25.278415ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2025/05/05 - 23:16:09 | 200 |   17.316008ms |       127.0.0.1 | GET      "/api/tags"
time=2025-05-05T23:16:31.112+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T23:16:31.156+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T23:16:31.193+01:00 level=WARN source=ggml.go:152 msg="key not found" key=general.alignment default=32
time=2025-05-05T23:16:31.195+01:00 level=WARN source=ggml.go:152 msg="key not found" key=qwen3.vision.block_count default=0
time=2025-05-05T23:16:31.197+01:00 level=INFO source=server.go:105 msg="system memory" total="16.0 GiB" free="6.2 GiB" free_swap="0 B"
time=2025-05-05T23:16:31.197+01:00 level=WARN source=ggml.go:152 msg="key not found" key=qwen3.vision.block_count default=0
